DATA,SPEI_1,SPEI_2,SPEI_3,SPEI_4,SPEI_5,SPEI_6,SPEI_7,SPEI_8,SPEI_9,SPEI_10,SPEI_11,SPEI_12,SPEI_13,SPEI_14,SPEI_15,SPEI_16,SPEI_17,SPEI_18,SPEI_19,SPEI_20,SPEI_21,SPEI_22,SPEI_23,SPEI_24,SPEI_25,SPEI_26,SPEI_27,SPEI_28,SPEI_29,SPEI_30,SPEI_31,SPEI_32,SPEI_33,SPEI_34,SPEI_35,SPEI_36,SPEI_37,SPEI_38,SPEI_39,SPEI_40,SPEI_41,SPEI_42,SPEI_43,SPEI_44,SPEI_45,SPEI_46,SPEI_47,SPEI_48
May2003,-0.50853,-0.67834,-0.83357,-0.98559,-0.91487,-0.70075,0.03942,-0.01786,-0.16063,-0.44954,-0.62547,-0.60286,-0.78029,-0.63337,-0.49399,-0.47785,-0.44854,-0.55696,-0.47232,-0.45788,-0.24109,-0.18974,-0.1495,-0.13227,-0.09911,0.00236,0.01523,0.04308,0.08979,0.14692,-0.02859,0.09655,0.07566,0.05763,0.00479,0.04812,-0.09122,-0.11731,-0.22085,-0.27014,-0.32252,-0.33203,-0.22508,-0.05548,-0.04883,-0.00292,0.02421,0.01754
Jun2003,0.61608,-0.15274,-0.49751,-0.70182,-0.86295,-0.81741,-0.60827,0.10233,0.04333,-0.09462,-0.37722,-0.55394,-0.53728,-0.71893,-0.58054,-0.44515,-0.43254,-0.40415,-0.51328,-0.43416,-0.41902,-0.20428,-0.15473,-0.11508,-0.09735,-0.06775,0.03079,0.04166,0.06902,0.11434,0.17314,-0.00147,0.11995,0.09906,0.08186,0.02983,0.07234,-0.06646,-0.09362,-0.19965,-0.24798,-0.29965,-0.30808,-0.20401,-0.03667,-0.02927,0.01597,0.04266
Jul2003,1.76564,1.60314,0.7743,0.156,-0.21705,-0.4773,-0.49711,-0.2929,0.40149,0.3125,0.1701,-0.12364,-0.31754,-0.31492,-0.52567,-0.39707,-0.26332,-0.25803,-0.23616,-0.35241,-0.27609,-0.26064,-0.03874,0.00679,0.04518,0.05978,0.08491,0.1812,0.18583,0.20854,0.25043,0.30814,0.12245,0.24113,0.21935,0.20046,0.14615,0.18916,0.04599,0.01457,-0.09831,-0.14965,-0.20525,-0.21443,-0.10879,0.06036,0.06692,0.11157
Aug2003,1.04078,1.74227,1.76615,1.1425,0.43059,0.01754,-0.27576,-0.30976,-0.08825,0.56274,0.45946,0.32508,0.02965,-0.16672,-0.17185,-0.39892,-0.28185,-0.1511,-0.15074,-0.13085,-0.24937,-0.17866,-0.16658,0.05693,0.09856,0.13447,0.14714,0.16971,0.26234,0.26286,0.28227,0.32169,0.38027,0.19202,0.30906,0.28554,0.26536,0.20944,0.25232,0.10884,0.07416,-0.04195,-0.09544,-0.15384,-0.16333,-0.05781,0.11101,0.11651
Sep2003,-1.26705,-0.24805,0.78943,0.88209,0.41318,-0.01428,-0.28698,-0.52162,-0.53065,-0.34213,0.29076,0.21401,0.09072,-0.18291,-0.36912,-0.36391,-0.56267,-0.44277,-0.31255,-0.30588,-0.27835,-0.38825,-0.30992,-0.29578,-0.0784,-0.03373,0.0043,0.0202,0.0469,0.13999,0.14466,0.16585,0.20814,0.26454,0.08478,0.20166,0.17907,0.15985,0.10603,0.14949,0.01227,-0.01773,-0.12597,-0.17635,-0.22892,-0.23217,-0.128,0.0362
Oct2003,0.16029,-0.68913,-0.10825,0.67372,0.76283,0.4273,0.04804,-0.18695,-0.41983,-0.4505,-0.27939,0.31784,0.24044,0.1198,-0.14637,-0.32787,-0.33042,-0.53559,-0.41759,-0.28658,-0.28133,-0.25092,-0.35941,-0.2815,-0.27005,-0.06163,-0.02006,0.01643,0.03028,0.0539,0.14569,0.14859,0.17028,0.21139,0.26741,0.0928,0.20747,0.18608,0.16629,0.11295,0.15689,0.02362,-0.00617,-0.11124,-0.16087,-0.21341,-0.21512,-0.1116
Nov2003,-0.5436,-0.34492,-0.88223,-0.45919,0.1933,0.30632,0.07604,-0.19637,-0.39676,-0.58158,-0.59396,-0.4477,0.10708,0.05925,-0.0549,-0.30401,-0.47142,-0.46622,-0.6513,-0.52036,-0.39301,-0.38194,-0.34601,-0.44419,-0.36824,-0.34994,-0.1515,-0.1089,-0.07282,-0.06007,-0.03476,0.05543,0.06387,0.08768,0.12707,0.17829,0.0152,0.1259,0.10699,0.08992,0.03894,0.08103,-0.04802,-0.07657,-0.17527,-0.22058,-0.26871,-0.26768
Dec2003,1.03345,0.30606,0.27875,-0.15781,0.10444,0.57033,0.61079,0.39386,0.13137,-0.0735,-0.28909,-0.32294,-0.1836,0.34143,0.27275,0.1632,-0.09487,-0.26791,-0.27211,-0.46893,-0.35106,-0.22045,-0.21626,-0.18369,-0.29275,-0.22312,-0.20303,-0.00128,0.03529,0.07007,0.08065,0.10197,0.19028,0.19481,0.21574,0.25196,0.30039,0.13398,0.24179,0.2217,0.2037,0.15147,0.19235,0.0589,0.02597,-0.07794,-0.12623,-0.17804
Jan2004,0.47512,0.9373,0.35077,0.33264,-0.07863,0.16333,0.57914,0.62253,0.40609,0.16903,-0.03104,-0.25449,-0.28875,-0.1447,0.34222,0.2753,0.17259,-0.07704,-0.24062,-0.24467,-0.43488,-0.33402,-0.21294,-0.21204,-0.18142,-0.28609,-0.21686,-0.19634,0.00605,0.03752,0.07286,0.08195,0.10453,0.19132,0.19428,0.21305,0.24745,0.29426,0.12904,0.23883,0.21878,0.20041,0.14705,0.18799,0.05395,0.0195,-0.0876,-0.13942
Feb2004,0.21871,0.36542,0.81929,0.34609,0.345,-0.02003,0.19208,0.55006,0.58674,0.38621,0.17216,-0.00166,-0.20853,-0.25,-0.11729,0.33977,0.27654,0.18165,-0.05309,-0.21218,-0.21507,-0.40195,-0.3117,-0.19611,-0.19456,-0.16662,-0.26633,-0.19482,-0.17625,0.01995,0.0489,0.08199,0.09078,0.11081,0.19645,0.19948,0.21811,0.25167,0.29489,0.13245,0.23917,0.21979,0.20272,0.1511,0.19204,0.05995,0.02618,-0.07929
Mar2004,-1.09244,-0.70376,-0.33842,0.19282,-0.09454,-0.0395,-0.34909,-0.1396,0.20757,0.25172,0.08418,-0.08958,-0.23365,-0.40579,-0.43406,-0.29537,0.12701,0.07368,-0.01488,-0.21866,-0.35713,-0.35571,-0.51448,-0.42743,-0.32107,-0.31326,-0.28687,-0.37654,-0.29842,-0.28025,-0.09548,-0.06735,-0.03557,-0.02586,-0.00574,0.07795,0.08583,0.10574,0.14049,0.17843,0.02619,0.13048,0.11229,0.098,0.04998,0.08934,-0.03375,-0.06314
Apr2004,-0.3871,-0.80637,-0.62392,-0.43022,-0.02479,-0.23386,-0.15635,-0.40627,-0.22374,0.08045,0.1276,-0.01202,-0.16126,-0.29268,-0.43825,-0.45894,-0.33849,0.02945,-0.01713,-0.09226,-0.26856,-0.38849,-0.385,-0.52941,-0.45201,-0.35752,-0.34946,-0.32409,-0.40166,-0.32684,-0.30958,-0.14163,-0.11744,-0.08766,-0.07785,-0.05899,0.02111,0.03006,0.04905,0.08291,0.11915,-0.02421,0.07597,0.05852,0.04601,0.00138,0.0389,-0.07759
May2004,-1.80237,-1.37408,-1.40678,-1.24699,-1.05849,-0.73551,-0.8218,-0.73979,-0.92811,-0.75872,-0.47867,-0.41206,-0.49359,-0.58762,-0.68532,-0.78934,-0.78809,-0.67475,-0.3372,-0.36978,-0.43003,-0.57635,-0.67543,-0.66326,-0.77427,-0.69289,-0.60539,-0.59043,-0.5626,-0.63525,-0.56322,-0.54681,-0.39171,-0.36484,-0.33271,-0.3199,-0.29757,-0.21862,-0.20434,-0.18158,-0.14591,-0.11094,-0.23976,-0.14321,-0.15838,-0.16847,-0.20845,-0.17135
Jun2004,-1.03106,-1.76158,-1.44536,-1.48476,-1.33077,-1.1586,-0.87623,-0.94478,-0.86252,-1.03142,-0.86841,-0.60683,-0.53923,-0.60417,-0.6801,-0.7675,-0.86135,-0.85458,-0.74825,-0.4267,-0.45523,-0.51062,-0.64668,-0.73936,-0.72495,-0.82872,-0.74801,-0.6644,-0.64779,-0.61969,-0.68489,-0.61466,-0.59943,-0.45069,-0.42286,-0.39087,-0.37793,-0.3557,-0.27838,-0.26595,-0.24215,-0.20574,-0.1697,-0.29496,-0.20112,-0.21478,-0.22416,-0.26217
Jul2004,-1.93277,-1.78476,-1.85115,-1.59637,-1.63223,-1.49357,-1.33404,-1.10821,-1.14161,-1.07451,-1.2134,-1.06691,-0.82936,-0.75691,-0.79541,-0.84318,-0.917,-0.99403,-0.98003,-0.88027,-0.57259,-0.59472,-0.64315,-0.76652,-0.85221,-0.83397,-0.9252,-0.84374,-0.76566,-0.74703,-0.71829,-0.77948,-0.71298,-0.69854,-0.55675,-0.52831,-0.49608,-0.48116,-0.45689,-0.38059,-0.36785,-0.34316,-0.30648,-0.26944,-0.38766,-0.29596,-0.30951,-0.31823
Aug2004,-0.63627,-1.43111,-1.48747,-1.78124,-1.56586,-1.62568,-1.50276,-1.3526,-1.13952,-1.17811,-1.11645,-1.24616,-1.1039,-0.87569,-0.80189,-0.83779,-0.87962,-0.94812,-1.01968,-1.00294,-0.90521,-0.6084,-0.63101,-0.67599,-0.79475,-0.8762,-0.85796,-0.94456,-0.86396,-0.78829,-0.77032,-0.74152,-0.80332,-0.73847,-0.72485,-0.58772,-0.56021,-0.5287,-0.51318,-0.48796,-0.41359,-0.40115,-0.37694,-0.34171,-0.3041,-0.41817,-0.3285,-0.34239
Sep2004,1.53311,0.7617,-0.28151,-0.64562,-1.42147,-1.28557,-1.38292,-1.26864,-1.13259,-0.8919,-0.95235,-0.88371,-1.02986,-0.8894,-0.67048,-0.60805,-0.66789,-0.73275,-0.80887,-0.89182,-0.88205,-0.7829,-0.4759,-0.50087,-0.54868,-0.67529,-0.76067,-0.74608,-0.84226,-0.76663,-0.68863,-0.67427,-0.64586,-0.71071,-0.64627,-0.63385,-0.49336,-0.46744,-0.43715,-0.42251,-0.39731,-0.32202,-0.30856,-0.28534,-0.24835,-0.20683,-0.32479,-0.23524
Oct2004,-0.2353,0.78441,0.35439,-0.36217,-0.63363,-1.36321,-1.23479,-1.34735,-1.24735,-1.11758,-0.89144,-0.95441,-0.89158,-1.03297,-0.89296,-0.67978,-0.62376,-0.68793,-0.74533,-0.81446,-0.89316,-0.87986,-0.78324,-0.48319,-0.50902,-0.55672,-0.68028,-0.76371,-0.7507,-0.8446,-0.7697,-0.69392,-0.67869,-0.64984,-0.70865,-0.64803,-0.63421,-0.49734,-0.47334,-0.44467,-0.42813,-0.40351,-0.33047,-0.31655,-0.29409,-0.25882,-0.21651,-0.3296
Nov2004,0.26244,0.04006,0.60895,0.36507,-0.17602,-0.4396,-1.18908,-1.10098,-1.24046,-1.14428,-1.0289,-0.8218,-0.91403,-0.85099,-0.99166,-0.85382,-0.644,-0.58936,-0.6579,-0.70738,-0.77389,-0.85188,-0.83709,-0.74184,-0.44882,-0.4683,-0.51442,-0.63866,-0.72035,-0.71092,-0.80524,-0.73167,-0.65373,-0.64059,-0.61625,-0.67678,-0.61759,-0.60521,-0.46871,-0.44398,-0.41692,-0.40206,-0.38058,-0.31079,-0.29702,-0.2738,-0.23838,-0.19539
Dec2004,0.25862,0.25339,0.09168,0.51533,0.31911,-0.1278,-0.3764,-1.064,-1.03613,-1.2104,-1.11757,-1.00382,-0.80884,-0.91183,-0.85708,-0.99428,-0.8533,-0.6368,-0.58167,-0.63823,-0.69305,-0.75587,-0.83619,-0.81826,-0.72975,-0.43619,-0.45191,-0.49936,-0.62832,-0.71204,-0.70328,-0.80043,-0.72397,-0.645,-0.63271,-0.60948,-0.66886,-0.60732,-0.59527,-0.45835,-0.43303,-0.40557,-0.3912,-0.37079,-0.30309,-0.29007,-0.26693,-0.2317
Jan2005,-1.49235,-0.7467,-0.34577,-0.43877,0.01845,-0.15063,-0.57383,-0.76159,-1.31092,-1.28356,-1.4527,-1.34771,-1.21564,-0.98842,-1.06088,-1.02286,-1.14072,-1.01265,-0.81491,-0.7565,-0.7918,-0.83949,-0.90114,-0.97215,-0.95434,-0.87054,-0.58733,-0.59883,-0.64189,-0.76646,-0.84458,-0.83447,-0.92378,-0.84763,-0.76997,-0.75912,-0.7365,-0.79529,-0.73577,-0.7236,-0.59071,-0.56531,-0.53808,-0.5231,-0.50027,-0.43162,-0.41737,-0.39412
Feb2005,-1.73964,-1.85174,-1.36447,-0.86929,-0.89328,-0.42379,-0.55583,-0.91252,-1.0379,-1.44818,-1.40075,-1.55973,-1.46295,-1.33612,-1.13065,-1.18303,-1.15629,-1.26138,-1.13868,-0.95357,-0.89015,-0.91348,-0.94805,-1.00364,-1.06387,-1.04472,-0.96917,-0.69959,-0.70993,-0.74949,-0.86429,-0.9365,-0.92417,-1.00402,-0.92755,-0.85256,-0.84013,-0.81638,-0.8712,-0.81657,-0.80491,-0.67884,-0.65325,-0.62559,-0.60855,-0.58587,-0.51807,-0.50401
Mar2005,-0.68021,-1.32551,-1.58382,-1.29327,-0.97209,-0.99002,-0.56867,-0.67517,-0.975,-1.08421,-1.44279,-1.39673,-1.53896,-1.44233,-1.33194,-1.13362,-1.17141,-1.14839,-1.24867,-1.13958,-0.9708,-0.91015,-0.92883,-0.96216,-1.01654,-1.07073,-1.05596,-0.9874,-0.72863,-0.74104,-0.77928,-0.89002,-0.95789,-0.94466,-1.01978,-0.94697,-0.87399,-0.86194,-0.8377,-0.891,-0.84007,-0.82911,-0.70804,-0.68287,-0.6559,-0.6398,-0.61654,-0.54944
Apr2005,-1.07995,-1.04594,-1.31794,-1.43772,-1.35552,-1.14124,-1.14891,-0.81716,-0.87887,-1.1031,-1.1783,-1.45436,-1.40012,-1.50212,-1.42702,-1.33549,-1.16578,-1.19892,-1.17905,-1.26122,-1.16997,-1.02847,-0.9734,-0.98713,-1.01282,-1.06048,-1.10676,-1.0937,-1.03198,-0.80219,-0.81239,-0.8465,-0.94452,-1.00258,-0.9918,-1.05736,-0.98985,-0.92414,-0.91405,-0.89081,-0.93746,-0.89202,-0.88179,-0.77204,-0.74852,-0.72369,-0.70822,-0.6869
May2005,0.56789,-0.53337,-0.67323,-0.9596,-1.12337,-1.06981,-0.91059,-0.90765,-0.63915,-0.70239,-0.91274,-1.00053,-1.28741,-1.25028,-1.33765,-1.2816,-1.2089,-1.05573,-1.09938,-1.07608,-1.15734,-1.06899,-0.93415,-0.88725,-0.90889,-0.94172,-0.98948,-1.0375,-1.02797,-0.96744,-0.74437,-0.75613,-0.78943,-0.88643,-0.94343,-0.93419,-1.00289,-0.94153,-0.87742,-0.86755,-0.84631,-0.89159,-0.84599,-0.83588,-0.72827,-0.70686,-0.6824,-0.66792
Jun2005,-1.5153,-0.42032,-0.91739,-0.96215,-1.16033,-1.27627,-1.24078,-1.08964,-1.08241,-0.83094,-0.87951,-1.06252,-1.12948,-1.36991,-1.32289,-1.40225,-1.34928,-1.2777,-1.1374,-1.17555,-1.15235,-1.2252,-1.14068,-1.01472,-0.96779,-0.98422,-1.00924,-1.05302,-1.09553,-1.08482,-1.02483,-0.81339,-0.82484,-0.85558,-0.94505,-0.99803,-0.9884,-1.05147,-0.99144,-0.93151,-0.92057,-0.89875,-0.94022,-0.89734,-0.88801,-0.78519,-0.7642,-0.73988
Jul2005,0.54504,-0.72725,-0.22493,-0.74143,-0.83473,-1.05967,-1.19964,-1.16877,-1.0214,-1.01335,-0.78118,-0.82955,-1.01354,-1.08317,-1.32938,-1.2844,-1.35703,-1.3075,-1.24055,-1.1053,-1.14419,-1.11896,-1.19031,-1.10571,-0.98193,-0.93619,-0.95619,-0.98395,-1.02907,-1.07172,-1.06197,-1.00135,-0.79361,-0.80579,-0.83565,-0.92445,-0.97669,-0.96708,-1.03082,-0.97353,-0.91572,-0.9047,-0.88403,-0.92376,-0.88053,-0.87055,-0.76927,-0.74895
Aug2005,1.13056,0.99562,-0.01335,0.20558,-0.46026,-0.60045,-0.85948,-1.02423,-0.97999,-0.85236,-0.84318,-0.61215,-0.66577,-0.86211,-0.94277,-1.21906,-1.18506,-1.26019,-1.21369,-1.14949,-1.01063,-1.05905,-1.03339,-1.10675,-1.02088,-0.89422,-0.85145,-0.87783,-0.91144,-0.95838,-1.00465,-0.99621,-0.9369,-0.7276,-0.74115,-0.77239,-0.86393,-0.91746,-0.90879,-0.9764,-0.92127,-0.86384,-0.85353,-0.83475,-0.87397,-0.82955,-0.81985,-0.7185
Sep2005,-1.19572,-0.12415,0.11279,-0.53607,-0.24478,-0.70766,-0.79665,-1.01807,-1.1516,-1.11452,-0.99054,-0.98231,-0.76843,-0.81384,-0.98944,-1.05371,-1.29627,-1.26049,-1.33105,-1.28589,-1.22439,-1.09403,-1.13044,-1.10747,-1.17687,-1.09488,-0.97323,-0.9299,-0.94806,-0.9766,-1.01981,-1.06259,-1.05183,-0.99586,-0.79574,-0.80879,-0.8386,-0.92564,-0.97717,-0.96747,-1.02899,-0.97242,-0.91447,-0.90401,-0.88221,-0.9159,-0.8715,-0.86326
Oct2005,-0.79331,-1.30134,-0.57875,-0.34334,-0.78177,-0.45265,-0.81435,-0.87924,-1.08936,-1.21604,-1.19366,-1.07096,-1.06856,-0.85802,-0.89728,-1.06003,-1.11862,-1.34421,-1.30169,-1.36696,-1.31889,-1.25642,-1.12936,-1.16106,-1.14051,-1.20646,-1.12817,-1.01203,-0.97018,-0.98494,-1.00897,-1.04944,-1.08899,-1.0769,-1.01967,-0.82854,-0.83954,-0.86821,-0.9526,-1.00224,-0.99098,-1.0494,-0.99351,-0.93659,-0.92617,-0.90535,-0.93738,-0.89321
Nov2005,-1.2307,-1.31153,-1.65295,-1.16455,-1.01568,-1.28002,-0.90789,-1.10045,-1.15898,-1.30729,-1.38915,-1.39244,-1.29139,-1.30279,-1.09794,-1.12592,-1.26057,-1.29553,-1.47547,-1.42106,-1.47488,-1.42244,-1.35766,-1.23847,-1.26359,-1.24083,-1.30187,-1.22964,-1.11636,-1.07451,-1.07876,-1.09426,-1.12976,-1.16689,-1.15592,-1.10283,-0.92189,-0.93284,-0.95951,-1.03693,-1.08379,-1.07215,-1.12453,-1.06826,-1.01278,-1.00011,-0.97785,-1.0074
Dec2005,-5,-2.34204,-2.15651,-2.41127,-1.85349,-1.71803,-1.80115,-1.3919,-1.47698,-1.55416,-1.66058,-1.70383,-1.74151,-1.60513,-1.6381,-1.43558,-1.45252,-1.56105,-1.569,-1.69623,-1.61383,-1.66028,-1.60134,-1.53125,-1.42192,-1.4371,-1.42129,-1.47528,-1.40519,-1.2965,-1.2506,-1.24074,-1.24257,-1.27477,-1.30637,-1.29306,-1.24086,-1.06762,-1.07787,-1.10263,-1.17329,-1.21591,-1.20169,-1.24352,-1.18621,-1.13447,-1.12095,-1.09826
Jan2006,-0.48124,-2.20563,-2.16641,-2.23558,-2.29277,-1.89094,-1.71211,-1.82739,-1.44586,-1.57063,-1.65753,-1.75227,-1.78447,-1.72494,-1.58713,-1.62663,-1.44406,-1.46035,-1.57067,-1.58521,-1.71025,-1.63705,-1.6898,-1.63425,-1.57305,-1.4732,-1.48919,-1.47111,-1.52729,-1.45659,-1.35088,-1.30636,-1.30066,-1.30513,-1.3363,-1.37025,-1.35764,-1.30721,-1.13982,-1.15288,-1.18207,-1.25549,-1.29985,-1.28568,-1.33164,-1.27482,-1.22305,-1.20695
Feb2006,0.23544,-0.23741,-1.48619,-1.77208,-1.91814,-2.05278,-1.67703,-1.49296,-1.61854,-1.30478,-1.43371,-1.52325,-1.63472,-1.6818,-1.62884,-1.50862,-1.54403,-1.37387,-1.38999,-1.49698,-1.51472,-1.64903,-1.58139,-1.63536,-1.58443,-1.5252,-1.43188,-1.45534,-1.43534,-1.48994,-1.41877,-1.31358,-1.27131,-1.26883,-1.27563,-1.30642,-1.34123,-1.32931,-1.2776,-1.11312,-1.12561,-1.15409,-1.22753,-1.27129,-1.25722,-1.30471,-1.24935,-1.199
Mar2006,-0.59167,-0.32879,-0.44597,-1.33923,-1.62134,-1.79158,-1.92277,-1.61428,-1.4617,-1.57689,-1.29749,-1.41369,-1.49276,-1.58635,-1.63663,-1.58408,-1.46717,-1.49592,-1.34176,-1.36084,-1.46496,-1.47953,-1.61091,-1.55256,-1.60668,-1.55865,-1.5043,-1.42069,-1.45104,-1.43367,-1.4881,-1.41903,-1.31484,-1.27281,-1.26964,-1.27778,-1.30793,-1.34264,-1.33068,-1.27895,-1.12022,-1.13279,-1.16015,-1.23168,-1.2741,-1.26078,-1.30827,-1.25363
Apr2006,-0.37548,-0.5481,-0.3984,-0.49281,-1.13391,-1.36006,-1.49211,-1.60915,-1.38608,-1.28761,-1.4024,-1.19067,-1.29209,-1.34624,-1.43775,-1.49376,-1.44339,-1.35698,-1.37584,-1.24608,-1.26403,-1.36032,-1.3799,-1.50737,-1.46612,-1.51585,-1.47649,-1.4307,-1.35316,-1.38531,-1.36653,-1.416,-1.35352,-1.25722,-1.22339,-1.22469,-1.23481,-1.26379,-1.29907,-1.28885,-1.23926,-1.09151,-1.1031,-1.1284,-1.19581,-1.23651,-1.22501,-1.27281
May2006,-0.72833,-0.66037,-0.73264,-0.60184,-0.65513,-1.15119,-1.34082,-1.44941,-1.5374,-1.36874,-1.29264,-1.39376,-1.21091,-1.2923,-1.33182,-1.41399,-1.46553,-1.42704,-1.35431,-1.36933,-1.25426,-1.26816,-1.35457,-1.37413,-1.49156,-1.45738,-1.50537,-1.46971,-1.42787,-1.35354,-1.38347,-1.36483,-1.41252,-1.35579,-1.26676,-1.2345,-1.23616,-1.24649,-1.27344,-1.30649,-1.29693,-1.24835,-1.10781,-1.11845,-1.14218,-1.20689,-1.24409,-1.23328
Jun2006,0.32018,-0.47592,-0.56107,-0.66224,-0.543,-0.61199,-1.08675,-1.27376,-1.36301,-1.46324,-1.30022,-1.22291,-1.32159,-1.16003,-1.2411,-1.28122,-1.36555,-1.41893,-1.38409,-1.32083,-1.33126,-1.21852,-1.23038,-1.31545,-1.33791,-1.45735,-1.42581,-1.4719,-1.43805,-1.39752,-1.32219,-1.3509,-1.33196,-1.37869,-1.32379,-1.23687,-1.20661,-1.21078,-1.22268,-1.24964,-1.2823,-1.27331,-1.22497,-1.08691,-1.09749,-1.12076,-1.18435,-1.22055
Jul2006,-0.72787,-0.28003,-0.68788,-0.68675,-0.76586,-0.65936,-0.72523,-1.1622,-1.31836,-1.40108,-1.49169,-1.34766,-1.27776,-1.36479,-1.21473,-1.28056,-1.3128,-1.38901,-1.43773,-1.4076,-1.34572,-1.35538,-1.24577,-1.25555,-1.33721,-1.35744,-1.47097,-1.44073,-1.48535,-1.45129,-1.41182,-1.33744,-1.36485,-1.34652,-1.39108,-1.33871,-1.25497,-1.22487,-1.22801,-1.23985,-1.26695,-1.29773,-1.28941,-1.24104,-1.10631,-1.11586,-1.13886,-1.20026
Aug2006,0.06186,-0.39383,-0.25024,-0.62527,-0.65661,-0.73625,-0.6374,-0.69427,-1.10795,-1.27482,-1.35449,-1.44955,-1.30598,-1.24066,-1.32683,-1.18654,-1.25395,-1.28449,-1.3602,-1.40991,-1.37977,-1.32234,-1.3327,-1.22341,-1.23274,-1.3116,-1.33338,-1.44759,-1.41887,-1.46212,-1.42892,-1.38999,-1.31751,-1.34564,-1.32817,-1.37183,-1.32113,-1.2388,-1.20924,-1.21395,-1.2262,-1.25316,-1.28318,-1.27576,-1.22683,-1.0927,-1.10236,-1.12494
Sep2006,-1.3426,-0.92654,-1.04341,-0.79446,-0.93383,-0.90559,-0.94538,-0.85041,-0.88141,-1.24689,-1.38023,-1.45328,-1.53687,-1.40732,-1.34263,-1.41181,-1.28032,-1.3346,-1.36444,-1.43128,-1.47616,-1.4466,-1.38616,-1.39767,-1.29654,-1.30451,-1.37775,-1.39609,-1.4987,-1.46729,-1.50793,-1.47446,-1.43537,-1.36686,-1.39423,-1.37786,-1.41915,-1.36957,-1.29132,-1.26187,-1.26345,-1.27189,-1.29631,-1.32495,-1.31507,-1.26508,-1.13392,-1.1446
Oct2006,-0.8435,-1.42789,-1.12395,-1.23497,-1.00569,-1.05395,-0.99841,-1.02678,-0.93903,-0.96666,-1.32842,-1.45604,-1.53226,-1.60398,-1.4712,-1.40383,-1.46479,-1.33356,-1.37603,-1.40277,-1.46192,-1.50341,-1.47173,-1.41171,-1.42394,-1.32483,-1.33267,-1.40348,-1.42028,-1.51572,-1.48443,-1.52213,-1.4895,-1.45038,-1.38243,-1.40995,-1.39439,-1.43523,-1.38637,-1.30937,-1.27978,-1.28006,-1.28735,-1.31096,-1.33876,-1.3293,-1.28055,-1.15187
Nov2006,1.91371,1.37732,0.92226,0.86922,0.6638,0.65438,0.30328,0.07969,-0.08468,-0.0583,-0.18927,-0.66114,-0.90315,-0.97927,-1.09917,-0.95299,-0.90312,-1.01767,-0.92169,-1.01541,-1.04769,-1.13745,-1.19975,-1.16879,-1.11879,-1.12033,-1.00877,-1.02544,-1.11052,-1.14477,-1.28082,-1.2645,-1.30961,-1.28208,-1.24493,-1.16657,-1.20136,-1.18201,-1.23037,-1.1792,-1.0956,-1.0685,-1.08125,-1.10036,-1.12742,-1.16069,-1.15337,-1.09981
Dec2006,1.30737,1.75398,1.48725,1.25185,1.21655,1.07909,1.04747,0.76238,0.55741,0.39057,0.38397,0.23263,-0.28601,-0.60178,-0.69205,-0.83165,-0.67874,-0.63226,-0.77899,-0.68356,-0.81456,-0.8511,-0.96213,-1.03657,-1.01359,-0.97012,-0.96813,-0.84666,-0.86966,-0.96585,-1.01015,-1.1706,-1.15998,-1.21017,-1.18425,-1.14783,-1.06011,-1.09776,-1.07651,-1.12949,-1.07656,-0.98795,-0.96144,-0.98021,-1.00812,-1.03987,-1.07773,-1.07263
Jan2007,0.4339,1.17855,1.7355,1.48077,1.23767,1.1968,1.04848,1.02376,0.7486,0.56902,0.41206,0.39839,0.24894,-0.24827,-0.55613,-0.64648,-0.78169,-0.63972,-0.59658,-0.74194,-0.64963,-0.7939,-0.83855,-0.95229,-1.03151,-1.01087,-0.97,-0.96516,-0.8437,-0.87037,-0.9673,-1.01454,-1.18334,-1.17819,-1.229,-1.20655,-1.17169,-1.08418,-1.12696,-1.10776,-1.16667,-1.11457,-1.02464,-0.99851,-1.02163,-1.05399,-1.08838,-1.12667
Feb2007,0.00217,0.21242,0.98897,1.63677,1.37904,1.13887,1.09619,0.94385,0.91913,0.65795,0.49605,0.36572,0.3585,0.21993,-0.24315,-0.53636,-0.62456,-0.75454,-0.61478,-0.57507,-0.71264,-0.62874,-0.77324,-0.81816,-0.92876,-1.00726,-0.98967,-0.95099,-0.9463,-0.82674,-0.85326,-0.94856,-0.99571,-1.1639,-1.1601,-1.20993,-1.18836,-1.15418,-1.06677,-1.11042,-1.09128,-1.14878,-1.09818,-1.00919,-0.98267,-1.00692,-1.03922,-1.07423
Mar2007,-1.84653,-1.37984,-0.92664,-0.01352,1.07132,0.82226,0.52948,0.50776,0.35625,0.34836,0.11551,0.00201,-0.09175,-0.07842,-0.18228,-0.55454,-0.77057,-0.85252,-0.96447,-0.84088,-0.80095,-0.90874,-0.82013,-0.93246,-0.97161,-1.06137,-1.13021,-1.11789,-1.07919,-1.07874,-0.96861,-0.99104,-1.07544,-1.11367,-1.26033,-1.25255,-1.29801,-1.27628,-1.2416,-1.15937,-1.20092,-1.18421,-1.2375,-1.18948,-1.10545,-1.07939,-1.09867,-1.12452
